income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,income_am_missing,profit_last_am_missing,profit_am_missing,damage_am_missing,damage_inc_missing,crd_lim_rec_missing,credit_use_ic_missing,gluten_ic_missing,lactose_ic_missing,insurance_ic_missing,spa_ic_missing,empl_ic_missing,cab_requests_missing,married_cd_missing,bar_no_missing,sport_ic_missing,neighbor_income_missing,age_missing,marketing_permit_missing,urban_ic_missing,dining_ic_missing,presidential_missing,client_segment_missing,sect_empl_missing,prev_stay_missing,prev_all_in_stay_missing,divorce_missing,fam_adult_size_missing,children_no_missing,tenure_mts_missing,company_ic_missing,claims_no_missing,claims_am_missing,nights_booked_missing,gender_missing,shop_am_missing,shop_use_missing,retired_missing,gold_status_missing,score1_pos_missing,score1_neg_missing,score2_pos_missing,score2_neg_missing,score3_pos_missing,score3_neg_missing,score4_pos_missing,score4_neg_missing,score5_pos_missing,score5_neg_missing,outcome_damage_inc,outcome_damage_inc_proba,outcome_profit,outcome_damage_amount
1013.0,136.0,4983.0,0.0,1.0,4000.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1,2.0,1.0,32173.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,344.0,0.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.5020951163770115,0.3637972363399675,0.4602463901161854,0.5355930140542092,0.5521125938140732,0.4363269374332411,0.6361139951264277,0.5861139417817847,0.7130825531351734,0.6077922077922078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2439428131653334,2041.101621361354,162.89114142666054
322.0,23.0,2750.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,7.0,0.0,34511.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,258.0,0.0,0.0,0.0,105.0,1,0.0,0.0,0.0,0.0,0.7703040924387691,0.6974365924159361,0.6484135099108495,0.7859734795742167,0.7963184936841455,0.6845195254054723,0.4907904612393817,0.3843617682958517,0.7617393713623668,0.7285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.0,0.1529462273010571,1081.030826931722,109.45637724842713
839.0,230.0,2049.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1,8.0,0.0,35205.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,287.0,0.0,0.0,0.0,52.0,0,0.0,0.0,0.0,0.0,0.5426443153342468,0.5680990894741902,0.6484135099108495,0.7859734795742167,0.4954859568111148,0.5449340818302886,0.4907904612393817,0.3843617682958517,0.7708013068587876,0.6753246753246753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.4543798543038676,1734.6348548547996,244.15203046453294
323.0,38.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1,3.0,0.0,24433.0,60.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,382.0,0.0,0.0,0.0,37.0,1,0.0,0.0,1.0,0.0,0.5621796544698983,0.6000160522618093,0.7588038423223957,0.2712048063283617,0.2615741652527782,0.8471417546397494,0.9189755749616724,0.9761694448170084,0.3883315047342502,0.3142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.160690352794502,941.0063819314925,86.29546280161725
3603.0,624.0,2604.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1,8.0,0.0,31440.0,56.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,350.0,0.0,0.0,0.0,148.0,1,0.0,0.0,0.0,0.0,0.6427444599836568,0.3994615357281134,0.483998166679002,0.4300341882039259,0.3697980234636479,0.4062901595685047,0.4007755038099996,0.0136588639141999,0.7940266569899599,0.8831168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0,0.2833326214860001,1638.816124350047,142.94618019078973
1909.0,671.0,4239.0,1864.0,3.0,15000.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1,16.0,1.0,35918.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,281.0,0.0,2.0,0.0,62.0,1,0.0,0.0,0.0,0.0,0.3647392522512698,0.451854043407793,0.2710571848461514,0.532538135221483,0.4230357641431451,0.6647859943368882,0.8334626172220031,0.975493594705686,0.4726640729543663,0.9090909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0,0.4554496157437334,1889.3009881982352,531.1251397602337
1442.0,1259.0,2518.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1,2.0,0.0,30359.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,83.0,0.0,0.0,0.0,49.0,1,0.0,0.0,0.0,0.0,0.5486357133843198,0.555293551961371,0.1893443777047042,0.0765125209898861,0.5003972441838463,0.4064320294425295,0.482830952770707,0.715323588506813,0.5842754468462404,0.5376623376623377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,0.1677273056081842,875.2898334538678,109.05805824436678
528.0,21.0,3910.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1,5.0,0.0,20718.0,53.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,324.0,0.0,1.0,0.0,77.0,1,0.0,0.0,0.0,0.0,0.40603512175704,0.3699781193296941,0.6252797150429223,0.7405025384299966,0.7333574071804652,0.4625499613959764,0.4878771704281078,0.3601426593350565,0.6094686077548896,0.4883116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2681299152569454,1002.61403461836,201.0404297297399
1590.0,71.0,2824.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,6.0,0.0,31928.0,65.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,58.0,1,0.0,0.0,1.0,0.0,0.343388542857287,0.0700607149615739,0.3513057532330118,0.26688180418799,0.3702612794287905,0.1618174167905231,0.6187185283872674,0.4682004221200543,0.7961953783492316,0.6272727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.2084226147455914,1388.6096683774729,109.5777360711585
228.0,0.0,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,8.0,0.0,25703.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.9796638085111984,0.9924758811559832,0.6074744061238693,0.3851305944144454,0.4149740191073377,0.2734267368254174,0.9763906243692112,0.951779673892558,0.373290452368578,0.435064935064935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.0,0.1780951308035443,1256.0336787413737,109.62743714864327
227.0,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,9.0,0.0,40974.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.4736431173020387,0.433571561460268,0.6001675918915577,0.5880409674219684,0.5382186147772895,0.1969359093952031,0.70155429574189,0.8547279905251136,0.051866389620482,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.2177159003175864,2237.227558858753,83.52944972180222
738.0,125.0,2789.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1,6.0,0.0,26336.2,28.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,362.0,0.0,0.0,0.0,49.0,1,550.38447391892,1.0,0.0,0.0,0.5212405239753718,0.3778489377939458,0.5928181898533479,0.7050177950587562,0.6323404995825976,0.637156079296634,0.7164379667770351,0.5505677088498058,0.5403880645932225,0.5545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3240301365301365,1237.4536973429765,164.2094765313028
41694.0,8178.0,21818.0,236.0,2.0,1500.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,1,1.0,0.0,30298.0,53.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,599.0,0.0,0.0,0.0,52.0,0,12267.0,1.0,0.0,0.0,0.4537876781166134,0.4518775101839195,0.4121526875957018,0.2806696723738943,0.8474698102281756,0.8479656971494722,0.6389136276631546,0.6596147251144178,0.4295312230675199,0.4337662337662337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,0.2265394755301472,3479.9543458168123,151.21322493692534
284.0,816.5,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1,0.0,0.0,31926.0,71.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,270.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0,0.4706117811724921,0.4497849662436071,0.7402170086195182,0.5411996769919993,0.7379257374612908,0.1952328373757306,0.5299840669985886,0.4936585087767933,0.9765713015286523,0.1883116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.1866355814163673,1575.6976642721909,109.48366813812025
227.0,810.0,1620.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5.0,0.0,32322.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,245.0,0.0,0.0,0.0,38.0,0,0.0,0.0,1.0,0.0,0.4954767046005262,0.3566598390476676,0.4590450739652768,0.3728615448690826,0.6598201576071896,0.6083014376294706,0.6921118617300598,0.4839875981719505,0.9437256764341,0.7857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.2800980967888427,1070.2076258846057,198.12794867787244
23268.0,543.0,20942.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,8.0,1.0,26936.0,70.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,384.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,1.0,0.3554303613296961,0.559121415613598,0.4121526875957018,0.2806696723738943,0.3172682873929451,0.2676376330325951,0.3905631060133748,0.7507138353411899,0.5109035567109036,0.2831168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.0,0.1794520845486477,7826.173374708746,122.59264914832119
273.0,0.0,1669.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0,6.0,1.0,33878.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,370.0,0.0,0.0,0.0,31.0,0,0.0,0.0,0.0,0.0,0.6317735225421957,0.5119804697229496,0.4967930729949213,0.7006962758319812,0.5255423369857203,0.1014703290390627,0.5316052130259727,0.3676056237843005,0.9240182772613484,0.8766233766233766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,0.486384067615202,1595.5712039104349,350.39212271081874
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1,3.0,0.0,32299.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,212.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.5138385600547746,0.4509884826069147,0.7402170086195182,0.6384251011507169,0.7993804024441663,0.8190191992903282,0.5310171521923582,0.5467542640740227,0.386287093256738,0.3831168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.1740098138105942,1640.5172781417973,80.10578638317071
1538.0,526.0,1865.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,8.0,0.0,31973.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,289.0,0.0,0.0,0.0,58.0,0,0.0,0.0,0.0,0.0,0.5264965575209111,0.3735851149637027,0.4590450739652768,0.3728615448690826,0.6991872165065467,0.5224036656884491,0.7064239257327543,0.4495431139215992,0.7884596121833487,0.6454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.4287089339101287,1710.6016530589477,165.93112484532
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,2.0,0.0,31015.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,147.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.5510479897519478,0.4429434378199491,0.6123549434002609,0.562332079263878,0.7653966683054665,0.2335379417286069,0.4213561279416019,0.459753059186248,0.6049785012347952,0.4766233766233766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2753572995527367,2165.675430267725,145.4831377187209
946.0,153.0,16384.0,870.0,1.0,8500.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0,18.0,1.0,28956.0,47.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,290.0,0.0,0.0,0.0,52.0,0,0.0,0.0,0.0,0.0,0.3566296701084709,0.4402940219640104,0.1991023383171821,0.5952814359943037,0.3890009676778077,0.8781506453997775,0.372429465165618,0.5745283975480366,0.5127990853146102,0.2207792207792207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,0.4636391119295296,1908.086433601368,306.4257015771882
229.0,0.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1,4.0,0.0,34354.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,242.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.7542270148830899,0.4579111577943386,0.6482299572775749,0.550893555539404,0.4537066773477693,0.274105257670012,0.348583528304385,0.5535376918160646,0.3604268718820905,0.3233766233766234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.1823781477010769,2085.343444656163,129.7293672602746
3913.0,1463.0,2357.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,4.0,0.0,34723.0,54.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,384.0,0.0,0.0,0.0,41.0,1,573.2549449936128,1.0,0.0,0.0,0.5570609960641238,0.5502036603773631,0.5529840109227455,0.5890303343146929,0.510458959342133,0.3975921430743842,0.458235726896801,0.4270971361442436,0.0248372792904942,0.1038961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.1752427767837321,1553.784548352772,88.86715240352888
697.0,196.0,3286.0,930.0,1.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1,0.0,1.0,28365.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,349.0,0.0,0.0,0.0,49.0,0,0.0,0.0,0.0,0.0,0.4698725909579681,0.5173413232242442,0.3687303568165428,0.3699186055448309,0.360183211345953,0.7240652771680989,0.9713142181836744,0.1762414927781793,0.044531822114837,0.3441558441558441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0,0.2526778102502907,2078.7284500944065,148.73376032271986
283.0,950.5,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1,8.0,0.0,32205.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,80.0,0.0,0.0,0.0,70.0,0,0.0,0.0,0.0,0.0,0.5138385600547747,0.4708089960693981,0.7402170086195182,0.5411996769919993,0.7379257374612909,0.3412735938089298,0.5299840669985886,0.4469633529294097,0.5512243371800793,0.5064935064935064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.4148200450212398,1261.4744942232992,255.0792000796671
16341.0,3162.0,15016.0,643.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1,0.0,1.0,31343.0,40.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0,539.0,0.0,1.0,0.0,48.0,1,0.0,0.0,0.0,0.0,0.3700404178646863,0.2672502120156447,0.3932205376988854,0.370228028749156,0.2834159177546466,0.5440677600531811,0.7037736463605817,0.9238115032412422,0.3484713840141279,0.4285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0,0.257374016827946,1825.6580905798385,255.5364301993402
973.0,0.0,1745.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1,9.0,1.0,32322.0,54.0,1.0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,587.0,1.0,2.0,1955.0,86.0,0,0.0,0.0,0.0,0.0,0.0533689067989643,0.3156917972321387,0.1623196697500355,0.6015376351707867,0.3797925862576627,0.4148427925390056,0.6361139951264277,0.5861139417817848,0.8422174050809204,0.6675324675324675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.2936604152136736,1754.8653879334413,201.7530963361404
778.0,208.0,1768.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1,9.0,0.0,28953.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,175.0,0.0,0.0,0.0,22.0,0,160.3725627531063,1.0,0.0,0.0,0.4551313560953163,0.3754036401694129,0.5883066582725703,0.3368385594420199,0.5003722604539591,0.5060693673461536,0.1525281450521741,0.0421987748947672,0.8415211218464829,0.0454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0,0.2989231794092335,1765.2735936095148,199.769547366794
227.0,1503.0,3006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,4.0,0.0,37566.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.5816237627525298,0.3492480160643443,0.7230690139712797,0.6170883157677641,0.6497101867541664,0.3335500065418476,0.5254027042203486,0.442219223808875,0.3665383626568644,0.6103896103896104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.364415978966932,1709.431269559748,204.2662027229856
4569.0,1825.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,8.0,0.0,28586.0,68.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0,0.6277148565646036,0.7527915883234897,0.8151425529681623,0.471471618842973,0.5582089078369363,0.5163372447456073,0.7834023455014872,0.5017002673908888,0.9912459810761904,0.3311688311688311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.2173227065274953,1880.9617786195051,229.78419555989018
2552.0,441.0,5869.0,1781.0,2.0,6000.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,1,1.0,1.0,32943.0,49.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,324.0,0.0,0.0,0.0,138.0,0,0.0,0.0,0.0,0.0,0.2874877843018083,0.2464911236555617,0.1645298314417011,0.556377251577188,0.3241626488622398,0.299816535190775,0.6532193552331191,0.5599626138188629,0.4888030974951503,0.5792207792207792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,0.3131507881024911,1795.304104680943,273.838293387302
6860.0,3305.0,3305.0,0.0,0.0,12000.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1,6.0,0.0,32305.0,46.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,324.0,0.0,0.0,0.0,13.0,1,0.0,0.0,0.0,0.0,0.5609793887897012,0.5541990137015623,0.83695284455055,0.6397773151403763,0.4286946683884909,0.4754748992609025,0.4642349071834427,0.3104388986819462,0.5763447298956756,0.5298701298701298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1.0,0.5472417701067636,1928.08738570838,389.9891436981018
227.0,0.0,5075.0,0.0,0.0,6000.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1,2.0,0.0,21904.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,61.0,0.0,0.0,0.0,39.0,0,0.0,0.0,0.0,0.0,0.2554273465976021,0.3841515324224586,0.6899155616352184,0.7577410689102267,0.7333574071804652,0.4625499613959764,0.437009562342194,0.4020717050170518,0.5533792289663026,0.3246753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.291330811228895,1308.7227013420031,170.86359667080552
274.0,0.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,29151.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,124.0,0.0,0.0,0.0,4.0,0,234.2765025183492,1.0,0.0,0.0,0.8659723802870173,0.6856184592663039,0.3989583076608108,0.4961164761623068,0.2021558169979063,0.1985831707923568,0.4354127146886672,0.3218290684325816,0.5440783804655385,0.448051948051948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.0,0.3121131473335699,2082.5348959969074,210.3323028789169
1665.0,603.0,1942.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1,2.0,0.0,31771.0,44.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,122.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.5935083465709801,0.5279088441251005,0.332876868001405,0.4401841697594864,0.6904703122249541,0.4954797926135251,0.4141301025879694,0.5358644493342511,0.4648371178419432,0.5883116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,0.2309426400601152,1873.462080643214,164.25560935355028
